Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,
Amrapali Fincap Ltd,AMRAFIN,Diversified Financials,17.09568,12.72,213.696,"ABCAPITAL,MOTILALOFS,CHOLAHLDNG,NUVAMA,PEL,CAMS,IDFC,BENGALASM,IIFLSEC,SUNDARMHLD,EDELWEISS,UTKARSHBNK,MASFIN,FEDFINA,MASTERTR,CENTRUM,SYSTMTXC,5PAISA,VHL,WEALTH,SASTASUNDR,MONEYBOXX,FINKURVE,ARIHANTCAP,CIFL,NIYOGIN,SILINV,NBIFIN,MUTHOOTCAP,KIRANVYPAR,SAHLIBHFI,UYFINCORP,MANGIND,APOLLOFI,IFINSEC,WELINV,STARTECK,SWASTIKA,PMCFIN,ARYACAPM,TOYAMSL,BEACON,VGCL,MMLF,RSDFIN,GANGESSECU,LKPSEC,SRESTHA,SONAL,TFL,UPSURGE,PALASHSECU,SAUMYA,ABHICAP,VLL,ASITCFIN,TILAK,DYNAVSN,SODFC,ARNOLD,CNIRESLTD,ACME,MUKESHB,NCLRESE,FUTSOL,RTFL,HBPOR,ELIXIR,APOORVA,LFIC,COMFINCAP,SPS,MONOT,GALACTICO,WESTLEIRES,GOGIACAP,PANINDIAC,VISAGAR,ICDSLTD,SPACAPS,INDIANVSH,STDBAT,ASHCAP,LIBORDFIN,LLFICL,YURANUS,OASISEC,FRONTCAP,SOBME,ARMAN,GLOBALCA,GREENCREST,TTIENT,SPCAPIT,NEIL,ABIRAFN,WINROC,BAMPSL,MEGACOR,SHREESEC,ROSELABS,LERTHAI,AJCON,INDERGR,JINDCAP,BERVINL,HBLEAS,DAL,MTPL,MARGOFIN,SHVFL,FRANKLIN,STRLGUA,SUJALA,HELPAGE,GOLECHA,PRISMFN,TCIFINANCE,MEHIF,AMRAFIN"
Ace men engg works Ltd,ACEMEN,Diversified Financials,16.7411955,54.03,186.0132833,"ABCAPITAL,MOTILALOFS,CHOLAHLDNG,NUVAMA,PEL,CAMS,IDFC,BENGALASM,IIFLSEC,SUNDARMHLD,EDELWEISS,UTKARSHBNK,MASFIN,FEDFINA,MASTERTR,CENTRUM,SYSTMTXC,5PAISA,VHL,WEALTH,SASTASUNDR,MONEYBOXX,FINKURVE,ARIHANTCAP,CIFL,NIYOGIN,SILINV,NBIFIN,MUTHOOTCAP,KIRANVYPAR,SAHLIBHFI,UYFINCORP,MANGIND,APOLLOFI,IFINSEC,WELINV,STARTECK,SWASTIKA,PMCFIN,ARYACAPM,TOYAMSL,BEACON,VGCL,MMLF,RSDFIN,GANGESSECU,LKPSEC,SRESTHA,SONAL,TFL,UPSURGE,PALASHSECU,SAUMYA,ABHICAP,VLL,ASITCFIN,TILAK,DYNAVSN,SODFC,ARNOLD,CNIRESLTD,ACME,MUKESHB,NCLRESE,FUTSOL,RTFL,HBPOR,ELIXIR,APOORVA,LFIC,COMFINCAP,SPS,MONOT,GALACTICO,WESTLEIRES,GOGIACAP,PANINDIAC,VISAGAR,ICDSLTD,SPACAPS,INDIANVSH,STDBAT,ASHCAP,LIBORDFIN,LLFICL,YURANUS,OASISEC,FRONTCAP,SOBME,ARMAN,GLOBALCA,GREENCREST,TTIENT,SPCAPIT,NEIL,ABIRAFN,WINROC,BAMPSL,MEGACOR,SHREESEC,ROSELABS,LERTHAI,AJCON,INDERGR,JINDCAP,BERVINL,HBLEAS,DAL,MTPL,MARGOFIN,SHVFL,FRANKLIN,STRLGUA,SUJALA,HELPAGE,GOLECHA,PRISMFN,TCIFINANCE,MEHIF,AMRAFIN,ACEMEN"
Sita Enterprises Ltd,SITAENT,Diversified Financials,15.9,53,5.658362989,"ABCAPITAL,MOTILALOFS,CHOLAHLDNG,NUVAMA,PEL,CAMS,IDFC,BENGALASM,IIFLSEC,SUNDARMHLD,EDELWEISS,UTKARSHBNK,MASFIN,FEDFINA,MASTERTR,CENTRUM,SYSTMTXC,5PAISA,VHL,WEALTH,SASTASUNDR,MONEYBOXX,FINKURVE,ARIHANTCAP,CIFL,NIYOGIN,SILINV,NBIFIN,MUTHOOTCAP,KIRANVYPAR,SAHLIBHFI,UYFINCORP,MANGIND,APOLLOFI,IFINSEC,WELINV,STARTECK,SWASTIKA,PMCFIN,ARYACAPM,TOYAMSL,BEACON,VGCL,MMLF,RSDFIN,GANGESSECU,LKPSEC,SRESTHA,SONAL,TFL,UPSURGE,PALASHSECU,SAUMYA,ABHICAP,VLL,ASITCFIN,TILAK,DYNAVSN,SODFC,ARNOLD,CNIRESLTD,ACME,MUKESHB,NCLRESE,FUTSOL,RTFL,HBPOR,ELIXIR,APOORVA,LFIC,COMFINCAP,SPS,MONOT,GALACTICO,WESTLEIRES,GOGIACAP,PANINDIAC,VISAGAR,ICDSLTD,SPACAPS,INDIANVSH,STDBAT,ASHCAP,LIBORDFIN,LLFICL,YURANUS,OASISEC,FRONTCAP,SOBME,ARMAN,GLOBALCA,GREENCREST,TTIENT,SPCAPIT,NEIL,ABIRAFN,WINROC,BAMPSL,MEGACOR,SHREESEC,ROSELABS,LERTHAI,AJCON,INDERGR,JINDCAP,BERVINL,HBLEAS,DAL,MTPL,MARGOFIN,SHVFL,FRANKLIN,STRLGUA,SUJALA,HELPAGE,GOLECHA,PRISMFN,TCIFINANCE,MEHIF,AMRAFIN,ACEMEN,SITAENT"
Octal Credit Capital Ltd,OCTAL,Diversified Financials,15.6678197,31.33,3.830762763,"ABCAPITAL,MOTILALOFS,CHOLAHLDNG,NUVAMA,PEL,CAMS,IDFC,BENGALASM,IIFLSEC,SUNDARMHLD,EDELWEISS,UTKARSHBNK,MASFIN,FEDFINA,MASTERTR,CENTRUM,SYSTMTXC,5PAISA,VHL,WEALTH,SASTASUNDR,MONEYBOXX,FINKURVE,ARIHANTCAP,CIFL,NIYOGIN,SILINV,NBIFIN,MUTHOOTCAP,KIRANVYPAR,SAHLIBHFI,UYFINCORP,MANGIND,APOLLOFI,IFINSEC,WELINV,STARTECK,SWASTIKA,PMCFIN,ARYACAPM,TOYAMSL,BEACON,VGCL,MMLF,RSDFIN,GANGESSECU,LKPSEC,SRESTHA,SONAL,TFL,UPSURGE,PALASHSECU,SAUMYA,ABHICAP,VLL,ASITCFIN,TILAK,DYNAVSN,SODFC,ARNOLD,CNIRESLTD,ACME,MUKESHB,NCLRESE,FUTSOL,RTFL,HBPOR,ELIXIR,APOORVA,LFIC,COMFINCAP,SPS,MONOT,GALACTICO,WESTLEIRES,GOGIACAP,PANINDIAC,VISAGAR,ICDSLTD,SPACAPS,INDIANVSH,STDBAT,ASHCAP,LIBORDFIN,LLFICL,YURANUS,OASISEC,FRONTCAP,SOBME,ARMAN,GLOBALCA,GREENCREST,TTIENT,SPCAPIT,NEIL,ABIRAFN,WINROC,BAMPSL,MEGACOR,SHREESEC,ROSELABS,LERTHAI,AJCON,INDERGR,JINDCAP,BERVINL,HBLEAS,DAL,MTPL,MARGOFIN,SHVFL,FRANKLIN,STRLGUA,SUJALA,HELPAGE,GOLECHA,PRISMFN,TCIFINANCE,MEHIF,AMRAFIN,ACEMEN,SITAENT,OCTAL"
Indo-City Infotech Ltd,INDOCITY,Diversified Financials,15.4856,14.89,38.714,"ABCAPITAL,MOTILALOFS,CHOLAHLDNG,NUVAMA,PEL,CAMS,IDFC,BENGALASM,IIFLSEC,SUNDARMHLD,EDELWEISS,UTKARSHBNK,MASFIN,FEDFINA,MASTERTR,CENTRUM,SYSTMTXC,5PAISA,VHL,WEALTH,SASTASUNDR,MONEYBOXX,FINKURVE,ARIHANTCAP,CIFL,NIYOGIN,SILINV,NBIFIN,MUTHOOTCAP,KIRANVYPAR,SAHLIBHFI,UYFINCORP,MANGIND,APOLLOFI,IFINSEC,WELINV,STARTECK,SWASTIKA,PMCFIN,ARYACAPM,TOYAMSL,BEACON,VGCL,MMLF,RSDFIN,GANGESSECU,LKPSEC,SRESTHA,SONAL,TFL,UPSURGE,PALASHSECU,SAUMYA,ABHICAP,VLL,ASITCFIN,TILAK,DYNAVSN,SODFC,ARNOLD,CNIRESLTD,ACME,MUKESHB,NCLRESE,FUTSOL,RTFL,HBPOR,ELIXIR,APOORVA,LFIC,COMFINCAP,SPS,MONOT,GALACTICO,WESTLEIRES,GOGIACAP,PANINDIAC,VISAGAR,ICDSLTD,SPACAPS,INDIANVSH,STDBAT,ASHCAP,LIBORDFIN,LLFICL,YURANUS,OASISEC,FRONTCAP,SOBME,ARMAN,GLOBALCA,GREENCREST,TTIENT,SPCAPIT,NEIL,ABIRAFN,WINROC,BAMPSL,MEGACOR,SHREESEC,ROSELABS,LERTHAI,AJCON,INDERGR,JINDCAP,BERVINL,HBLEAS,DAL,MTPL,MARGOFIN,SHVFL,FRANKLIN,STRLGUA,SUJALA,HELPAGE,GOLECHA,PRISMFN,TCIFINANCE,MEHIF,AMRAFIN,ACEMEN,SITAENT,OCTAL,INDOCITY"
Bharat Bhushan Finance And Commodity Brokers Ltd,BHARAT,Diversified Financials,14.7926304,43.76,67.23922909,"ABCAPITAL,MOTILALOFS,CHOLAHLDNG,NUVAMA,PEL,CAMS,IDFC,BENGALASM,IIFLSEC,SUNDARMHLD,EDELWEISS,UTKARSHBNK,MASFIN,FEDFINA,MASTERTR,CENTRUM,SYSTMTXC,5PAISA,VHL,WEALTH,SASTASUNDR,MONEYBOXX,FINKURVE,ARIHANTCAP,CIFL,NIYOGIN,SILINV,NBIFIN,MUTHOOTCAP,KIRANVYPAR,SAHLIBHFI,UYFINCORP,MANGIND,APOLLOFI,IFINSEC,WELINV,STARTECK,SWASTIKA,PMCFIN,ARYACAPM,TOYAMSL,BEACON,VGCL,MMLF,RSDFIN,GANGESSECU,LKPSEC,SRESTHA,SONAL,TFL,UPSURGE,PALASHSECU,SAUMYA,ABHICAP,VLL,ASITCFIN,TILAK,DYNAVSN,SODFC,ARNOLD,CNIRESLTD,ACME,MUKESHB,NCLRESE,FUTSOL,RTFL,HBPOR,ELIXIR,APOORVA,LFIC,COMFINCAP,SPS,MONOT,GALACTICO,WESTLEIRES,GOGIACAP,PANINDIAC,VISAGAR,ICDSLTD,SPACAPS,INDIANVSH,STDBAT,ASHCAP,LIBORDFIN,LLFICL,YURANUS,OASISEC,FRONTCAP,SOBME,ARMAN,GLOBALCA,GREENCREST,TTIENT,SPCAPIT,NEIL,ABIRAFN,WINROC,BAMPSL,MEGACOR,SHREESEC,ROSELABS,LERTHAI,AJCON,INDERGR,JINDCAP,BERVINL,HBLEAS,DAL,MTPL,MARGOFIN,SHVFL,FRANKLIN,STRLGUA,SUJALA,HELPAGE,GOLECHA,PRISMFN,TCIFINANCE,MEHIF,AMRAFIN,ACEMEN,SITAENT,OCTAL,INDOCITY,BHARAT"
Rapid Investments Ltd,RAPIDIN,Diversified Financials,14.40476,109.96,72.0238,"ABCAPITAL,MOTILALOFS,CHOLAHLDNG,NUVAMA,PEL,CAMS,IDFC,BENGALASM,IIFLSEC,SUNDARMHLD,EDELWEISS,UTKARSHBNK,MASFIN,FEDFINA,MASTERTR,CENTRUM,SYSTMTXC,5PAISA,VHL,WEALTH,SASTASUNDR,MONEYBOXX,FINKURVE,ARIHANTCAP,CIFL,NIYOGIN,SILINV,NBIFIN,MUTHOOTCAP,KIRANVYPAR,SAHLIBHFI,UYFINCORP,MANGIND,APOLLOFI,IFINSEC,WELINV,STARTECK,SWASTIKA,PMCFIN,ARYACAPM,TOYAMSL,BEACON,VGCL,MMLF,RSDFIN,GANGESSECU,LKPSEC,SRESTHA,SONAL,TFL,UPSURGE,PALASHSECU,SAUMYA,ABHICAP,VLL,ASITCFIN,TILAK,DYNAVSN,SODFC,ARNOLD,CNIRESLTD,ACME,MUKESHB,NCLRESE,FUTSOL,RTFL,HBPOR,ELIXIR,APOORVA,LFIC,COMFINCAP,SPS,MONOT,GALACTICO,WESTLEIRES,GOGIACAP,PANINDIAC,VISAGAR,ICDSLTD,SPACAPS,INDIANVSH,STDBAT,ASHCAP,LIBORDFIN,LLFICL,YURANUS,OASISEC,FRONTCAP,SOBME,ARMAN,GLOBALCA,GREENCREST,TTIENT,SPCAPIT,NEIL,ABIRAFN,WINROC,BAMPSL,MEGACOR,SHREESEC,ROSELABS,LERTHAI,AJCON,INDERGR,JINDCAP,BERVINL,HBLEAS,DAL,MTPL,MARGOFIN,SHVFL,FRANKLIN,STRLGUA,SUJALA,HELPAGE,GOLECHA,PRISMFN,TCIFINANCE,MEHIF,AMRAFIN,ACEMEN,SITAENT,OCTAL,INDOCITY,BHARAT,RAPIDIN"
Seven Hill Industries Ltd,SEVENHILL,Diversified Financials,14.30352,1.1,4.483862069,"ABCAPITAL,MOTILALOFS,CHOLAHLDNG,NUVAMA,PEL,CAMS,IDFC,BENGALASM,IIFLSEC,SUNDARMHLD,EDELWEISS,UTKARSHBNK,MASFIN,FEDFINA,MASTERTR,CENTRUM,SYSTMTXC,5PAISA,VHL,WEALTH,SASTASUNDR,MONEYBOXX,FINKURVE,ARIHANTCAP,CIFL,NIYOGIN,SILINV,NBIFIN,MUTHOOTCAP,KIRANVYPAR,SAHLIBHFI,UYFINCORP,MANGIND,APOLLOFI,IFINSEC,WELINV,STARTECK,SWASTIKA,PMCFIN,ARYACAPM,TOYAMSL,BEACON,VGCL,MMLF,RSDFIN,GANGESSECU,LKPSEC,SRESTHA,SONAL,TFL,UPSURGE,PALASHSECU,SAUMYA,ABHICAP,VLL,ASITCFIN,TILAK,DYNAVSN,SODFC,ARNOLD,CNIRESLTD,ACME,MUKESHB,NCLRESE,FUTSOL,RTFL,HBPOR,ELIXIR,APOORVA,LFIC,COMFINCAP,SPS,MONOT,GALACTICO,WESTLEIRES,GOGIACAP,PANINDIAC,VISAGAR,ICDSLTD,SPACAPS,INDIANVSH,STDBAT,ASHCAP,LIBORDFIN,LLFICL,YURANUS,OASISEC,FRONTCAP,SOBME,ARMAN,GLOBALCA,GREENCREST,TTIENT,SPCAPIT,NEIL,ABIRAFN,WINROC,BAMPSL,MEGACOR,SHREESEC,ROSELABS,LERTHAI,AJCON,INDERGR,JINDCAP,BERVINL,HBLEAS,DAL,MTPL,MARGOFIN,SHVFL,FRANKLIN,STRLGUA,SUJALA,HELPAGE,GOLECHA,PRISMFN,TCIFINANCE,MEHIF,AMRAFIN,ACEMEN,SITAENT,OCTAL,INDOCITY,BHARAT,RAPIDIN,SEVENHILL"
Beryl Securities Ltd,BERYLSE,Diversified Financials,14.1368755,29.15,78.53819722,"ABCAPITAL,MOTILALOFS,CHOLAHLDNG,NUVAMA,PEL,CAMS,IDFC,BENGALASM,IIFLSEC,SUNDARMHLD,EDELWEISS,UTKARSHBNK,MASFIN,FEDFINA,MASTERTR,CENTRUM,SYSTMTXC,5PAISA,VHL,WEALTH,SASTASUNDR,MONEYBOXX,FINKURVE,ARIHANTCAP,CIFL,NIYOGIN,SILINV,NBIFIN,MUTHOOTCAP,KIRANVYPAR,SAHLIBHFI,UYFINCORP,MANGIND,APOLLOFI,IFINSEC,WELINV,STARTECK,SWASTIKA,PMCFIN,ARYACAPM,TOYAMSL,BEACON,VGCL,MMLF,RSDFIN,GANGESSECU,LKPSEC,SRESTHA,SONAL,TFL,UPSURGE,PALASHSECU,SAUMYA,ABHICAP,VLL,ASITCFIN,TILAK,DYNAVSN,SODFC,ARNOLD,CNIRESLTD,ACME,MUKESHB,NCLRESE,FUTSOL,RTFL,HBPOR,ELIXIR,APOORVA,LFIC,COMFINCAP,SPS,MONOT,GALACTICO,WESTLEIRES,GOGIACAP,PANINDIAC,VISAGAR,ICDSLTD,SPACAPS,INDIANVSH,STDBAT,ASHCAP,LIBORDFIN,LLFICL,YURANUS,OASISEC,FRONTCAP,SOBME,ARMAN,GLOBALCA,GREENCREST,TTIENT,SPCAPIT,NEIL,ABIRAFN,WINROC,BAMPSL,MEGACOR,SHREESEC,ROSELABS,LERTHAI,AJCON,INDERGR,JINDCAP,BERVINL,HBLEAS,DAL,MTPL,MARGOFIN,SHVFL,FRANKLIN,STRLGUA,SUJALA,HELPAGE,GOLECHA,PRISMFN,TCIFINANCE,MEHIF,AMRAFIN,ACEMEN,SITAENT,OCTAL,INDOCITY,BHARAT,RAPIDIN,SEVENHILL,BERYLSE"
Alexander Stamps and Coin Ltd,ALEXANDER,Diversified Financials,13.884192,14.91,-126.2199273,"ABCAPITAL,MOTILALOFS,CHOLAHLDNG,NUVAMA,PEL,CAMS,IDFC,BENGALASM,IIFLSEC,SUNDARMHLD,EDELWEISS,UTKARSHBNK,MASFIN,FEDFINA,MASTERTR,CENTRUM,SYSTMTXC,5PAISA,VHL,WEALTH,SASTASUNDR,MONEYBOXX,FINKURVE,ARIHANTCAP,CIFL,NIYOGIN,SILINV,NBIFIN,MUTHOOTCAP,KIRANVYPAR,SAHLIBHFI,UYFINCORP,MANGIND,APOLLOFI,IFINSEC,WELINV,STARTECK,SWASTIKA,PMCFIN,ARYACAPM,TOYAMSL,BEACON,VGCL,MMLF,RSDFIN,GANGESSECU,LKPSEC,SRESTHA,SONAL,TFL,UPSURGE,PALASHSECU,SAUMYA,ABHICAP,VLL,ASITCFIN,TILAK,DYNAVSN,SODFC,ARNOLD,CNIRESLTD,ACME,MUKESHB,NCLRESE,FUTSOL,RTFL,HBPOR,ELIXIR,APOORVA,LFIC,COMFINCAP,SPS,MONOT,GALACTICO,WESTLEIRES,GOGIACAP,PANINDIAC,VISAGAR,ICDSLTD,SPACAPS,INDIANVSH,STDBAT,ASHCAP,LIBORDFIN,LLFICL,YURANUS,OASISEC,FRONTCAP,SOBME,ARMAN,GLOBALCA,GREENCREST,TTIENT,SPCAPIT,NEIL,ABIRAFN,WINROC,BAMPSL,MEGACOR,SHREESEC,ROSELABS,LERTHAI,AJCON,INDERGR,JINDCAP,BERVINL,HBLEAS,DAL,MTPL,MARGOFIN,SHVFL,FRANKLIN,STRLGUA,SUJALA,HELPAGE,GOLECHA,PRISMFN,TCIFINANCE,MEHIF,AMRAFIN,ACEMEN,SITAENT,OCTAL,INDOCITY,BHARAT,RAPIDIN,SEVENHILL,BERYLSE,ALEXANDER"
Rich Universe Network Ltd,RICHUNV,Diversified Financials,13.4974608,18.61,-149.9717867,"ABCAPITAL,MOTILALOFS,CHOLAHLDNG,NUVAMA,PEL,CAMS,IDFC,BENGALASM,IIFLSEC,SUNDARMHLD,EDELWEISS,UTKARSHBNK,MASFIN,FEDFINA,MASTERTR,CENTRUM,SYSTMTXC,5PAISA,VHL,WEALTH,SASTASUNDR,MONEYBOXX,FINKURVE,ARIHANTCAP,CIFL,NIYOGIN,SILINV,NBIFIN,MUTHOOTCAP,KIRANVYPAR,SAHLIBHFI,UYFINCORP,MANGIND,APOLLOFI,IFINSEC,WELINV,STARTECK,SWASTIKA,PMCFIN,ARYACAPM,TOYAMSL,BEACON,VGCL,MMLF,RSDFIN,GANGESSECU,LKPSEC,SRESTHA,SONAL,TFL,UPSURGE,PALASHSECU,SAUMYA,ABHICAP,VLL,ASITCFIN,TILAK,DYNAVSN,SODFC,ARNOLD,CNIRESLTD,ACME,MUKESHB,NCLRESE,FUTSOL,RTFL,HBPOR,ELIXIR,APOORVA,LFIC,COMFINCAP,SPS,MONOT,GALACTICO,WESTLEIRES,GOGIACAP,PANINDIAC,VISAGAR,ICDSLTD,SPACAPS,INDIANVSH,STDBAT,ASHCAP,LIBORDFIN,LLFICL,YURANUS,OASISEC,FRONTCAP,SOBME,ARMAN,GLOBALCA,GREENCREST,TTIENT,SPCAPIT,NEIL,ABIRAFN,WINROC,BAMPSL,MEGACOR,SHREESEC,ROSELABS,LERTHAI,AJCON,INDERGR,JINDCAP,BERVINL,HBLEAS,DAL,MTPL,MARGOFIN,SHVFL,FRANKLIN,STRLGUA,SUJALA,HELPAGE,GOLECHA,PRISMFN,TCIFINANCE,MEHIF,AMRAFIN,ACEMEN,SITAENT,OCTAL,INDOCITY,BHARAT,RAPIDIN,SEVENHILL,BERYLSE,ALEXANDER,RICHUNV"
Panafic Industrials Ltd,PANAFIC,Diversified Financials,13.14,1.6,657,"ABCAPITAL,MOTILALOFS,CHOLAHLDNG,NUVAMA,PEL,CAMS,IDFC,BENGALASM,IIFLSEC,SUNDARMHLD,EDELWEISS,UTKARSHBNK,MASFIN,FEDFINA,MASTERTR,CENTRUM,SYSTMTXC,5PAISA,VHL,WEALTH,SASTASUNDR,MONEYBOXX,FINKURVE,ARIHANTCAP,CIFL,NIYOGIN,SILINV,NBIFIN,MUTHOOTCAP,KIRANVYPAR,SAHLIBHFI,UYFINCORP,MANGIND,APOLLOFI,IFINSEC,WELINV,STARTECK,SWASTIKA,PMCFIN,ARYACAPM,TOYAMSL,BEACON,VGCL,MMLF,RSDFIN,GANGESSECU,LKPSEC,SRESTHA,SONAL,TFL,UPSURGE,PALASHSECU,SAUMYA,ABHICAP,VLL,ASITCFIN,TILAK,DYNAVSN,SODFC,ARNOLD,CNIRESLTD,ACME,MUKESHB,NCLRESE,FUTSOL,RTFL,HBPOR,ELIXIR,APOORVA,LFIC,COMFINCAP,SPS,MONOT,GALACTICO,WESTLEIRES,GOGIACAP,PANINDIAC,VISAGAR,ICDSLTD,SPACAPS,INDIANVSH,STDBAT,ASHCAP,LIBORDFIN,LLFICL,YURANUS,OASISEC,FRONTCAP,SOBME,ARMAN,GLOBALCA,GREENCREST,TTIENT,SPCAPIT,NEIL,ABIRAFN,WINROC,BAMPSL,MEGACOR,SHREESEC,ROSELABS,LERTHAI,AJCON,INDERGR,JINDCAP,BERVINL,HBLEAS,DAL,MTPL,MARGOFIN,SHVFL,FRANKLIN,STRLGUA,SUJALA,HELPAGE,GOLECHA,PRISMFN,TCIFINANCE,MEHIF,AMRAFIN,ACEMEN,SITAENT,OCTAL,INDOCITY,BHARAT,RAPIDIN,SEVENHILL,BERYLSE,ALEXANDER,RICHUNV,PANAFIC"
BCL Enterprises Ltd,BCLENTERPR,Diversified Financials,12.5928,1.08,-4.938352941,"ABCAPITAL,MOTILALOFS,CHOLAHLDNG,NUVAMA,PEL,CAMS,IDFC,BENGALASM,IIFLSEC,SUNDARMHLD,EDELWEISS,UTKARSHBNK,MASFIN,FEDFINA,MASTERTR,CENTRUM,SYSTMTXC,5PAISA,VHL,WEALTH,SASTASUNDR,MONEYBOXX,FINKURVE,ARIHANTCAP,CIFL,NIYOGIN,SILINV,NBIFIN,MUTHOOTCAP,KIRANVYPAR,SAHLIBHFI,UYFINCORP,MANGIND,APOLLOFI,IFINSEC,WELINV,STARTECK,SWASTIKA,PMCFIN,ARYACAPM,TOYAMSL,BEACON,VGCL,MMLF,RSDFIN,GANGESSECU,LKPSEC,SRESTHA,SONAL,TFL,UPSURGE,PALASHSECU,SAUMYA,ABHICAP,VLL,ASITCFIN,TILAK,DYNAVSN,SODFC,ARNOLD,CNIRESLTD,ACME,MUKESHB,NCLRESE,FUTSOL,RTFL,HBPOR,ELIXIR,APOORVA,LFIC,COMFINCAP,SPS,MONOT,GALACTICO,WESTLEIRES,GOGIACAP,PANINDIAC,VISAGAR,ICDSLTD,SPACAPS,INDIANVSH,STDBAT,ASHCAP,LIBORDFIN,LLFICL,YURANUS,OASISEC,FRONTCAP,SOBME,ARMAN,GLOBALCA,GREENCREST,TTIENT,SPCAPIT,NEIL,ABIRAFN,WINROC,BAMPSL,MEGACOR,SHREESEC,ROSELABS,LERTHAI,AJCON,INDERGR,JINDCAP,BERVINL,HBLEAS,DAL,MTPL,MARGOFIN,SHVFL,FRANKLIN,STRLGUA,SUJALA,HELPAGE,GOLECHA,PRISMFN,TCIFINANCE,MEHIF,AMRAFIN,ACEMEN,SITAENT,OCTAL,INDOCITY,BHARAT,RAPIDIN,SEVENHILL,BERYLSE,ALEXANDER,RICHUNV,PANAFIC,BCLENTERPR"
Anjani Finance Ltd,ANJANIFIN,Diversified Financials,12.4153992,12.24,19.10061415,"ABCAPITAL,MOTILALOFS,CHOLAHLDNG,NUVAMA,PEL,CAMS,IDFC,BENGALASM,IIFLSEC,SUNDARMHLD,EDELWEISS,UTKARSHBNK,MASFIN,FEDFINA,MASTERTR,CENTRUM,SYSTMTXC,5PAISA,VHL,WEALTH,SASTASUNDR,MONEYBOXX,FINKURVE,ARIHANTCAP,CIFL,NIYOGIN,SILINV,NBIFIN,MUTHOOTCAP,KIRANVYPAR,SAHLIBHFI,UYFINCORP,MANGIND,APOLLOFI,IFINSEC,WELINV,STARTECK,SWASTIKA,PMCFIN,ARYACAPM,TOYAMSL,BEACON,VGCL,MMLF,RSDFIN,GANGESSECU,LKPSEC,SRESTHA,SONAL,TFL,UPSURGE,PALASHSECU,SAUMYA,ABHICAP,VLL,ASITCFIN,TILAK,DYNAVSN,SODFC,ARNOLD,CNIRESLTD,ACME,MUKESHB,NCLRESE,FUTSOL,RTFL,HBPOR,ELIXIR,APOORVA,LFIC,COMFINCAP,SPS,MONOT,GALACTICO,WESTLEIRES,GOGIACAP,PANINDIAC,VISAGAR,ICDSLTD,SPACAPS,INDIANVSH,STDBAT,ASHCAP,LIBORDFIN,LLFICL,YURANUS,OASISEC,FRONTCAP,SOBME,ARMAN,GLOBALCA,GREENCREST,TTIENT,SPCAPIT,NEIL,ABIRAFN,WINROC,BAMPSL,MEGACOR,SHREESEC,ROSELABS,LERTHAI,AJCON,INDERGR,JINDCAP,BERVINL,HBLEAS,DAL,MTPL,MARGOFIN,SHVFL,FRANKLIN,STRLGUA,SUJALA,HELPAGE,GOLECHA,PRISMFN,TCIFINANCE,MEHIF,AMRAFIN,ACEMEN,SITAENT,OCTAL,INDOCITY,BHARAT,RAPIDIN,SEVENHILL,BERYLSE,ALEXANDER,RICHUNV,PANAFIC,BCLENTERPR,ANJANIFIN"
Esaar (India) Ltd,ESARIND,Diversified Financials,12.18373,5.96,-24.8647551,"ABCAPITAL,MOTILALOFS,CHOLAHLDNG,NUVAMA,PEL,CAMS,IDFC,BENGALASM,IIFLSEC,SUNDARMHLD,EDELWEISS,UTKARSHBNK,MASFIN,FEDFINA,MASTERTR,CENTRUM,SYSTMTXC,5PAISA,VHL,WEALTH,SASTASUNDR,MONEYBOXX,FINKURVE,ARIHANTCAP,CIFL,NIYOGIN,SILINV,NBIFIN,MUTHOOTCAP,KIRANVYPAR,SAHLIBHFI,UYFINCORP,MANGIND,APOLLOFI,IFINSEC,WELINV,STARTECK,SWASTIKA,PMCFIN,ARYACAPM,TOYAMSL,BEACON,VGCL,MMLF,RSDFIN,GANGESSECU,LKPSEC,SRESTHA,SONAL,TFL,UPSURGE,PALASHSECU,SAUMYA,ABHICAP,VLL,ASITCFIN,TILAK,DYNAVSN,SODFC,ARNOLD,CNIRESLTD,ACME,MUKESHB,NCLRESE,FUTSOL,RTFL,HBPOR,ELIXIR,APOORVA,LFIC,COMFINCAP,SPS,MONOT,GALACTICO,WESTLEIRES,GOGIACAP,PANINDIAC,VISAGAR,ICDSLTD,SPACAPS,INDIANVSH,STDBAT,ASHCAP,LIBORDFIN,LLFICL,YURANUS,OASISEC,FRONTCAP,SOBME,ARMAN,GLOBALCA,GREENCREST,TTIENT,SPCAPIT,NEIL,ABIRAFN,WINROC,BAMPSL,MEGACOR,SHREESEC,ROSELABS,LERTHAI,AJCON,INDERGR,JINDCAP,BERVINL,HBLEAS,DAL,MTPL,MARGOFIN,SHVFL,FRANKLIN,STRLGUA,SUJALA,HELPAGE,GOLECHA,PRISMFN,TCIFINANCE,MEHIF,AMRAFIN,ACEMEN,SITAENT,OCTAL,INDOCITY,BHARAT,RAPIDIN,SEVENHILL,BERYLSE,ALEXANDER,RICHUNV,PANAFIC,BCLENTERPR,ANJANIFIN,ESARIND"
